CTU,WUX,31
CTU,XIC,129
CTU,XIY,144
CTU,XMN,86
CTU,XNN,146
CTU,YCU,112
CTU,YIN,91
CTU,YIW,55
CTU,YNT,67
CTU,ZHA,107
CTU,ZUH,33
CUN,IAH,507
CZX,CAN,126
CZX,CTU,101
CZX,HRB,53
CZX,PEK,139
CZX,SHE,38
CZX,SZX,128
DAT,PEK,129
DAX,CAN,102
DAX,KMG,144
DAX,PEK,69
DAX,SZX,90
DEL,PEK,109
DLC,CGO,150
DLC,FUK,748
DLC,HFE,60
DLC,HGH,115
DLC,HIJ,583
DLC,HKG,840
DLC,HRB,136
DLC,ICN,627
DLC,KIX,550
DLC,NKG,143
DLC,NRT,612
DLC,PEK,75
DLC,PVG,121
DLC,SZX,56
DLC,TAO,149
DLC,TNA,131
DLC,TSN,58
DLC,TYN,36
DLC,WUX,102
DLC,XIY,121
DSN,PEK,100
DSN,TYN,53
DUS,PEK,481
DXB,PEK,657
DYG,PEK,38
EWR,PEK,603
EWR,PVG,192
FCO,PEK,668
FNJ,PEK,562
FOC,CTU,36
FOC,HAK,66
FOC,JDZ,150
FOC,KWL,121
FOC,NKG,73
FOC,PEK,90
FOC,TNA,64
FOC,WUX,139
FOC,ZUH,103
FRA,CPH,552
FRA,CTU,567
FRA,NKG,242
FRA,PEK,456
FRA,PVG,571
FRA,SHE,925
FUG,PEK,134
FUK,DLC,727
FUK,PVG,986
GMP,PEK,50
GOT,ARN,116
GRU,MAD,865
GVA,ARN,200
GVA,CPH,731
GVA,PEK,583
GYS,CAN,69
GYS,HGH,147
GYS,PEK,113
GYS,SZX,114
HAK,CAN,96
HAK,CGO,34
HAK,CTU,86
HAK,FOC,93
HAK,HGH,147
HAK,NKG,35
HAK,PEK,69
HAK,SZX,127
HAK,TSN,100
HEL,ARN,343
HEL,PEK,177
HEL,PVG,582
HET,CAN,145
HET,CTU,135
HET,HGH,122
HET,HLD,131
HET,PEK,136
HET,PVG,74
HET,SHE,102
HET,TNA,101
HET,TPE,406
HET,TSN,132
HET,WUH,136
HFE,CAN,118
HFE,CSX,82
HFE,CTU,131
HFE,DLC,61
HFE,ICN,976
HFE,KWE,100
HFE,MFM,496
HFE,PEK,68
HFE,SZX,119
HFE,TAO,65
HFE,XMN,145
HGH,BHY,108
HGH,CAN,85
HGH,CGO,142
HGH,CKG,111
HGH,CTU,113
HGH,DLC,88
HGH,GYS,43
HGH,HAK,82
HGH,HET,72
HGH,HKG,995
HGH,ICN,655
HGH,INC,100
HGH,JJN,111
HGH,KIX,775
HGH,KMG,64
HGH,KWE,115
HGH,KWL,125
HGH,LHW,52
HGH,LJG,67
HGH,MFM,478
HGH,NNG,72
HGH,NRT,914
HGH,PEK,119
HGH,PUS,335
HGH,SHE,57
HGH,SZX,96
HGH,TAO,31
HGH,TNA,126
HGH,TPE,790
HGH,XIY,34
HGH,XMN,146
HGH,YCU,110
HGH,YNT,89
HIJ,DLC,77
HKG,CKG,661
HKG,CTU,919
HKG,DLC,813
HKG,HGH,184
HKG,PEK,88
HKG,TSN,224
HKG,WUH,720
HKT,PEK,658
HLD,HET,60
HLD,HTA,948
HLD,PEK,66
HLH,PEK,131
HMI,KRL,84
HMI,PEK,85
HND,PEK,667
HND,SHA,950
HNL,PEK,395
HRB,CAN,101
HRB,CGO,115
HRB,CTU,124
HRB,CZX,119
HRB,DLC,59
HRB,PEK,45
HRB,SZX,146
HRB,TAO,37
HRB,TNA,45
HRB,TSN,105
HRB,TYN,130
HRB,XIY,123
HRB,YNT,46
HSN,JJN,108
HTA,HLD,827
HTN,URC,142
HYN,CAN,103
HYN,PEK,37
HYN,SZX,124
HYN,ZUH,142
IAD,PEK,952
IAH,ATL,130
IAH,CUN,722
IAH,MEX,979
IAH,PEK,87
ICN,CKG,64
ICN,CTU,439
ICN,DLC,243
ICN,HFE,831
ICN,HGH,135
ICN,PEK,864
ICN,TAO,643
ICN,TNA,217
ICN,TSN,568
ICN,YNJ,633
ICN,YNT,963
INC,CGQ,125
INC,CKG,138
INC,CTU,96
INC,HGH,39
INC,PEK,64
INC,PVG,87
INC,SJW,147
INC,TNA,123
INC,URC,72
INC,WUH,58
INC,XIY,118
INC,XNN,65
IST,CAN,186
IST,PEK,334
IST,PVG,612
JDZ,CAN,116
JDZ,CTU,125
JDZ,FOC,130
JDZ,PEK,55
JDZ,SHA,147
JDZ,SZX,73
JDZ,XIY,95
JDZ,XMN,79
JFK,PEK,675
JIU,PEK,71
JIU,XMN,103
JJN,CAN,138
JJN,HGH,100
JJN,HSN,64
JJN,PVG,111
JJN,SZX,134
JMU,PEK,118
JNZ,TAO,137
JUZ,SZX,93
JUZ,XMN,85
JZH,CAN,148
JZH,CKG,64
JZH,CTU,82
JZH,PVG,142
KHG,CTU,58
KHG,URC,130
KHI,CTU,334
KHN,CAN,70
KHN,CTU,127
KHN,KWE,128
KHN,PEK,83
KHN,PVG,48
KHN,SZX,47
KHN,TAO,30
KHN,TNA,30
KHN,ZUH,101
KIX,DLC,714
KIX,HGH,809
KIX,PEK,64
KIX,PVG,543
KIX,TAO,610
KIX,TNA,794
KMG,CAN,52
KMG,CGO,72
KMG,CKG,76
KMG,CSX,91
KMG,CTU,141
KMG,DAX,35
KMG,HGH,50
KMG,KWE,118
KMG,NKG,106
KMG,PEK,57
KMG,PVG,90
KMG,RGN,385
KMG,SZX,135
KMG,TNA,95
KMG,TSN,57
KMG,TYN,47
KMG,WNZ,131
KMG,WUH,135
KMG,XMN,129
KMG,YCU,134
KOW,PEK,96
KRL,CTU,91
KRL,HMI,96
KTM,CTU,422
KTM,LXA,629
KWE,CAN,100
KWE,CGO,32
KWE,CKG,35
KWE,CTU,136
KWE,HFE,42
KWE,HGH,129
KWE,KHN,150
KWE,KMG,150
KWE,NKG,111
KWE,PEK,93
KWE,PVG,95
KWE,SHA,31
KWE,SZX,91
KWE,TNA,40
KWE,WNZ,108
KWE,WUH,44
KWE,XIY,139
KWE,XMN,137
KWE,ZUH,78
KWL,CGO,81
KWL,CKG,150
KWL,CTU,64
KWL,FOC,107
KWL,HGH,103
KWL,NGB,127
KWL,NKG,143
KWL,PEK,42
KWL,PVG,72
KWL,SZX,118
KWL,XIY,128
KWL,XMN,129
LAX,PEK,997
LAX,PVG,879
LGW,PEK,447
LHR,PEK,765
LHR,PVG,191
LHW,CGO,143
LHW,CTU,77
LHW,HGH,106
LHW,PEK,140
LHW,TNA,117
LHW,TYN,117
LHW,URC,146
LHW,XIY,118
LHW,YCU,82
LJG,CKG,31
LJG,CTU,48
LJG,HGH,46
LJG,PEK,105
LXA,CKG,75
LXA,CTU,85
LXA,KTM,680
LXA,PEK,97
LYI,CAN,93
LYI,SHE,127
LZH,PEK,63
LZO,CAN,104
LZY,CTU,82
MAD,GRU,251
MAD,PEK,892
MDG,PEK,133
MEL,PVG,674
MEX,IAH,572
MFM,CGO,527
MFM,CKG,175
MFM,CTU,309
MFM,HFE,726
MFM,HGH,177
MFM,NGB,275
MFM,NKG,994
MFM,NNG,100
MFM,PEK,896
MFM,PVG,686
MFM,SHA,947
MFM,SHE,938
MFM,TYN,187
MFM,WUH,405
MFM,XMN,305
MIG,CGO,89
MIG,PEK,133
MIG,SZX,74
MNL,PEK,763
MUC,ATH,937
MUC,PEK,228
MUC,PVG,884
MWX,PEK,309
MXP,PEK,207
MXP,PVG,78
NDG,PEK,57
NGB,CTU,44
NGB,KWL,63
NGB,MFM,749
NGB,PEK,108
NGB,TAO,47
NGO,PEK,412
NGO,PVG,692
NKG,CAN,113
NKG,CGQ,144
NKG,CKG,124
NKG,CTU,136
NKG,DLC,116
NKG,FOC,57
NKG,FRA,994
NKG,HAK,86
NKG,KMG,145
NKG,KWE,62
NKG,KWL,98
NKG,MFM,358
NKG,NNG,39
NKG,PEK,96
NKG,SHE,88
NKG,SZX,130
NKG,TAO,114
NKG,TYN,59
NKG,XIY,142
NKG,XMN,90
NKG,YNT,65
NNG,CAN,149
NNG,CGO,53
NNG,CTU,101
NNG,HGH,106
NNG,MFM,816
NNG,NKG,128
NNG,PEK,55
NNG,SYX,148
NNG,SZX,39
NNG,WUH,33
NNG,XIY,94
NNG,XMN,101
NNG,ZUH,66
NRT,CAN,877
NRT,CTU,540
NRT,DLC,424
NRT,HGH,55
NRT,PEK,849
NRT,PVG,981
NRT,SHE,90
NRT,TAO,784
NRT,XMN,291
OKA,PEK,410
ORD,PEK,905
ORD,PVG,713
PEK,ADD,450
PEK,ARN,687
PEK,BAV,38
PEK,BHY,142
PEK,BKK,424
PEK,CAI,287
PEK,CAN,100
PEK,CDG,237
PEK,CGO,122
PEK,CGQ,85
PEK,CHG,116
PEK,CIF,62
PEK,CJJ,650
PEK,CKG,139
PEK,CNX,645
PEK,CPH,812
PEK,CSX,81
PEK,CTS,277
PEK,CTU,70
PEK,CZX,90
PEK,DAT,45
PEK,DAX,90
PEK,DEL,741
PEK,DLC,93
PEK,DSN,122
PEK,DUS,643
PEK,DXB,960
PEK,DYG,131
PEK,EWR,50
PEK,FCO,562
PEK,FNJ,970
PEK,FOC,135
PEK,FRA,989
PEK,FUG,42
PEK,GMP,420
PEK,GVA,52
PEK,GYS,72
PEK,HAK,144
PEK,HEL,955
PEK,HET,113
PEK,HFE,147
PEK,HGH,146
PEK,HKG,413
PEK,HKT,342
PEK,HLD,87
PEK,HLH,46
PEK,HMI,121
PEK,HND,942
PEK,HNL,770
PEK,HRB,48
PEK,HYN,62
PEK,IAD,996
PEK,IAH,113
PEK,ICN,186
PEK,INC,74
PEK,IST,94
PEK,JDZ,108
PEK,JFK,986
PEK,JIU,122
PEK,JMU,60
PEK,JNB,758
PEK,KHN,36
PEK,KIX,589
PEK,KMG,97
PEK,KOW,53
PEK,KWE,31
PEK,KWL,87
PEK,LAX,224
PEK,LGW,787
PEK,LHR,678
PEK,LHW,92
PEK,LJG,48
PEK,LXA,74
PEK,LZH,64
PEK,MAD,611
PEK,MDG,118
PEK,MFM,638
PEK,MIG,32
PEK,MNL,625
PEK,MUC,155
PEK,MWX,516
PEK,MXP,930
PEK,NDG,91
PEK,NGB,58
PEK,NGO,401
PEK,NKG,46
PEK,NNG,131
PEK,NRT,389
PEK,OKA,460
PEK,ORD,165
PEK,PUS,883
PEK,PVG,131
PEK,REP,402
PEK,RGN,80
PEK,RLK,120
PEK,SFO,884
PEK,SGN,682
PEK,SHA,145
PEK,SHE,116
PEK,SIN,194
PEK,SVO,841
PEK,SWA,101
PEK,SYD,486
PEK,SYX,97
PEK,SZX,98
PEK,TAE,319
PEK,TAO,42
PEK,TGO,105
PEK,TLV,538
PEK,TNA,67
PEK,TPE,303
PEK,TXN,35
PEK,TYN,64
PEK,ULN,693
PEK,URC,129
PEK,VIE,976
PEK,WAW,849
PEK,WNZ,115
PEK,WUA,120
PEK,WUH,146
PEK,WUX,44
PEK,XFN,89
PEK,XIL,51
PEK,XIY,64
PEK,XMN,101
PEK,XNN,145
PEK,YBP,150
PEK,YCU,137
PEK,YIC,81
PEK,YIH,105
PEK,YIW,102
PEK,YNJ,89
PEK,YNT,53
PEK,YNZ,127
PEK,YTY,102
PEK,YVR,914
PEK,YYZ,537
PEK,ZHA,34
PEK,ZUH,37
PEK,ZYI,141
PUS,HGH,87
PUS,PEK,644
PVG,AKL,646
PVG,CAN,141
PVG,CDG,535
PVG,CKG,49
PVG,CTU,122
PVG,DLC,76
PVG,EWR,522
PVG,FRA,60
PVG,FUK,883
PVG,HEL,558
PVG,HET,123
PVG,INC,47
PVG,IST,485
PVG,JJN,146
PVG,JZH,36
PVG,KHN,145
PVG,KIX,643
PVG,KMG,107
PVG,KWE,91
PVG,KWL,150
PVG,LAX,77
PVG,LHR,414
PVG,MEL,931
PVG,MFM,371
PVG,MUC,767
PVG,MXP,919
PVG,NGO,522
PVG,NRT,246
PVG,ORD,832
PVG,PEK,134
PVG,SDJ,411
PVG,SFO,965
PVG,SYD,424
PVG,SZX,58
PVG,TAO,94
PVG,TPE,844
PVG,WNZ,83
PVG,XIY,65
PVG,YNT,79
PVG,YVR,83
PVG,YYZ,700
REP,PEK,495
RGN,KMG,846
RGN,PEK,828
RLK,PEK,98
SDJ,PVG,893
SFO,PEK,620
SFO,PVG,865
SGN,PEK,354
SHA,CAN,65
SHA,CKG,74
SHA,CTU,75
SHA,HND,788
SHA,JDZ,134
SHA,KWE,37
SHA,MFM,736
SHA,PEK,141
SHA,SZX,119
SHA,TAO,58
SHA,TNA,73
SHA,TSA,702
SHA,TSN,55
SHA,YNT,109
SHE,CAN,69
SHE,CGO,91
SHE,CTU,115
SHE,CZX,123
SHE,FRA,575
SHE,HET,146
SHE,HGH,58
SHE,LYI,48
SHE,MFM,572
SHE,NKG,37
SHE,NRT,618
SHE,PEK,67
SHE,SZX,149
SHE,TAO,42
SHE,TNA,73
SHE,TYN,131
SHE,WNZ,121
SHE,WUH,119
SHE,WUX,97
SHE,XIY,128
SIN,CTU,770
SIN,PEK,296
SIN,SZX,145
SJW,CKG,110
SJW,INC,66
SJW,TAO,38
SJW,YNT,48
SVO,PEK,784
SWA,CTU,87
SWA,PEK,46
SYD,PEK,417
SYD,PVG,975
SYX,CTU,77
SYX,NNG,33
SYX,PEK,104
SYX,SZX,144
SYX,TYN,107
SYX,WNZ,111
SYX,WUX,115
SYX,XMN,119
SZX,BKK,300
SZX,CGO,146
SZX,CGQ,36
SZX,CKG,96
SZX,CTU,74
SZX,CZX,142
SZX,DAX,129
SZX,DLC,128
SZX,GYS,118
SZX,HAK,87
SZX,HFE,39
SZX,HGH,126
SZX,HRB,120
SZX,HYN,57
SZX,JDZ,85
SZX,JJN,64
SZX,JUZ,41
SZX,KHN,148
SZX,KMG,118
SZX,KWE,120
SZX,KWL,93
SZX,MIG,94
SZX,NKG,84
SZX,NNG,34
SZX,PEK,73
SZX,PVG,70
SZX,SHA,130
SZX,SHE,147
SZX,SIN,467
SZX,SYX,51
SZX,TAO,74
SZX,TNA,39
SZX,TSN,50
SZX,TYN,130
SZX,WNZ,60
SZX,WUH,57
SZX,WUX,75
SZX,XFN,100
SZX,XIY,68
SZX,XMN,89
SZX,YBP,50
SZX,YCU,75
SZX,YIC,124
SZX,YIH,102
SZX,YNT,104
SZX,ZHA,76
TAE,PEK,944
TAO,CAN,110
TAO,CGO,112
TAO,CGQ,133
TAO,CKG,39
TAO,CTU,132
TAO,DLC,108
TAO,HFE,110
TAO,HGH,126
TAO,HRB,107
TAO,ICN,68
TAO,JNZ,106
TAO,KHN,125
TAO,KIX,425
TAO,NGB,127
TAO,NKG,128
TAO,NRT,654
TAO,PEK,125
TAO,PVG,106
TAO,SHA,47
TAO,SHE,121
TAO,SJW,108
TAO,SZX,44
TAO,TSN,120
TAO,TYN,86
TAO,WNZ,61
TAO,WUH,133
TAO,WUS,138
TAO,XIY,130
TAO,XMN,43
TAO,YCU,104
TAO,YNJ,51
TGO,PEK,137
TLV,PEK,400
TMP,ARN,73
TNA,CAN,68
TNA,CGO,65
TNA,CGQ,76
TNA,CKG,115
TNA,CSX,96
TNA,CTU,67
TNA,DLC,110
TNA,FOC,53
TNA,HET,148
TNA,HGH,69
TNA,HRB,132
TNA,ICN,964
TNA,INC,142
TNA,KHN,126
TNA,KIX,748
TNA,KMG,51
TNA,KWE,99
TNA,LHW,37
TNA,PEK,121
TNA,SHA,103
TNA,SHE,124
TNA,SZX,95
TNA,TYN,74
TNA,URC,100
TNA,WNZ,123
TNA,WUH,45
TNA,XIY,106
TNA,XMN,97
TNA,YNT,98
TPE,CKG,755
TPE,CTU,969
TPE,HET,159
TPE,HGH,272
TPE,PEK,695
TPE,PVG,343
TPE,WNZ,534
TSA,SHA,76
TSA,TSN,688
TSN,BAV,40
TSN,CAN,137
TSN,CGO,114
TSN,CKG,150
TSN,CSX,38
TSN,CTU,84
TSN,DLC,142
TSN,HAK,126
TSN,HET,144
TSN,HKG,572
TSN,HRB,137
TSN,ICN,739
TSN,KMG,92
TSN,SHA,39
TSN,SZX,38
TSN,TAO,36
TSN,TSA,289
TSN,XIY,130
TSN,XMN,73
TSN,YCU,103
TXN,PEK,36
TYN,BAV,150
TYN,CTU,88
TYN,DLC,109
TYN,DSN,113
TYN,HRB,96
TYN,KMG,97
TYN,LHW,93
TYN,MFM,721
TYN,NKG,113
TYN,PEK,68
TYN,SHE,116
TYN,SYX,47
TYN,SZX,63
TYN,TAO,89
TYN,TNA,76
TYN,URC,142
ULN,PEK,353
URC,CGO,76
URC,CKG,95
URC,CTU,56
URC,HTN,80
URC,INC,81
URC,KHG,32
URC,LHW,134
URC,PEK,55
URC,TNA,62
URC,TYN,96
URC,XIY,101
URC,YCU,68
UYN,CTU,114
VAA,ARN,171
VIE,BCN,570
VIE,PEK,569
WAW,PEK,52
WNZ,CAN,42
WNZ,CKG,55
WNZ,CTU,53
WNZ,KMG,50
WNZ,KWE,34
WNZ,PEK,45
WNZ,PVG,127
WNZ,SHE,96
WNZ,SYX,75
WNZ,SZX,90
WNZ,TAO,58
WNZ,TNA,42
WNZ,TPE,270
WNZ,XIY,142
WNZ,ZUH,145
WUA,PEK,96
WUH,CAN,79
WUH,CGQ,106
WUH,CKG,131
WUH,CNX,810
WUH,CTU,133
WUH,HET,76
WUH,HKG,567
WUH,INC,86
WUH,KMG,44
WUH,KWE,73
WUH,MFM,151
WUH,NNG,137
WUH,PEK,143
WUH,SHE,79
WUH,SZX,114
WUH,TAO,34
WUH,TNA,121
WUH,WUX,111
WUH,XMN,88
WUH,XNN,63
WUH,YNT,64
WUS,CAN,36
WUS,CKG,54
WUS,TAO,129
WUS,XMN,85
WUX,CAN,131
WUX,CKG,103
WUX,CTU,106
WUX,DLC,122
WUX,FOC,77
WUX,PEK,114
WUX,SHE,64
WUX,SYX,135
WUX,SZX,132
WUX,WUH,101
WUX,XIY,43
WUX,XMN,143
WXN,CAN,78
XFN,PEK,43
XFN,SZX,102
XIC,CTU,44
XIL,PEK,146
XIY,CAN,90
XIY,CKG,69
XIY,CTU,99
XIY,DLC,44
XIY,HGH,125
XIY,HRB,46
XIY,INC,63
XIY,JDZ,143
XIY,KWE,68
XIY,KWL,147
XIY,LHW,48
XIY,NKG,38
XIY,NNG,30
XIY,PEK,64
XIY,PVG,147
XIY,SHE,116
XIY,SZX,111
XIY,TAO,81
XIY,TNA,127
XIY,TSN,88
XIY,URC,74
XIY,WNZ,135
XIY,WUX,59
XIY,XMN,91
XIY,XNN,148
XIY,YNT,82
XIY,YTY,94
XMN,CAN,35
XMN,CGK,70
XMN,CGO,66
XMN,CKG,57
XMN,CSX,35
XMN,CTU,105
XMN,HFE,149
XMN,HGH,36
XMN,JDZ,139
XMN,JIU,141
XMN,JUZ,141
XMN,KMG,143
XMN,KWE,147
XMN,KWL,138
XMN,MFM,465
XMN,NKG,122
XMN,NNG,87
XMN,NRT,168
XMN,PEK,91
XMN,SYX,47
XMN,SZX,115
XMN,TAO,104
XMN,TNA,34
XMN,TSN,119
XMN,WUH,54
XMN,WUS,134
XMN,WUX,52
XMN,XIY,85
XMN,YTY,140
XMN,ZUH,55
XNN,CGO,98
XNN,CTU,81
XNN,PEK,58
XNN,WUH,65
XNN,XIY,128
YBP,CAN,80
YBP,PEK,54
YBP,SZX,113
YCU,CAN,90
YCU,CTU,42
YCU,HGH,116
YCU,KMG,58
YCU,LHW,135
YCU,PEK,58
YCU,SZX,136
YCU,TAO,79
YCU,TSN,46
YCU,URC,65
YIC,PEK,142
YIC,SZX,78
YIH,PEK,114
YIH,SZX,64
YIN,CTU,122
YIW,CTU,82
YIW,PEK,97
YNJ,ICN,183
YNJ,PEK,38
YNJ,TAO,48
YNT,CAN,39
YNT,CGQ,55
YNT,CTU,117
YNT,HGH,146
YNT,HRB,83
YNT,ICN,352
YNT,NKG,68
YNT,PEK,67
YNT,PVG,40
YNT,SHA,55
YNT,SJW,33
YNT,SZX,143
YNT,TNA,140
YNT,WUH,54
YNT,XIY,49
YNZ,PEK,93
YTY,CKG,148
YTY,PEK,90
YTY,XIY,100
YTY,XMN,70
YVR,PEK,852
YVR,PVG,994
YYZ,PEK,561
YYZ,PVG,829
ZHA,CTU,41
ZHA,PEK,130
ZHA,SZX,102
ZUH,CKG,138
ZUH,CTU,79
ZUH,FOC,140
ZUH,HYN,69
ZUH,KHN,40
ZUH,KWE,32
ZUH,NNG,49
ZUH,PEK,145
ZUH,WNZ,60
ZUH,XMN,97
ZYI,PEK,82
GUA,SAP,243
GUA,TGU,689
PEU,TGU,110
RTB,GUA,747
RTB,SAP,37
RTB,TGU,54
SAP,GUA,930
SAP,RTB,77
SAP,TGU,136
TGU,GUA,847
TGU,PEU,43
TGU,RTB,143
TGU,SAP,110
AJA,AVN,144
AVN,AJA,139
AVN,LIG,93
BES,BOD,74
BOD,BES,103
BOD,RNS,70
LIG,AVN,36
LIG,LYS,60
LYS,LIG,104
RNS,BOD,34
BNE,POM,578
BUA,RAB,94
DAU,LAE,85
DAU,POM,36
DAU,UNG,114
GKA,HGU,115
GKA,LAE,110
GKA,MAG,54
GKA,POM,133
GUR,MIS,45
GUR,PNP,99
GUR,POM,34
HGU,GKA,97
HGU,LAE,73
HGU,MAG,61
HGU,MXH,134
HGU,POM,120
HGU,TBG,47
HGU,TIZ,146
HGU,WWK,87
HKN,LAE,76
HKN,POM,107
HKN,RAB,138
KVG,RAB,71
LAE,DAU,60
LAE,GKA,87
LAE,HGU,47
LAE,HKN,131
LAE,MAG,114
LAE,MAS,37
LAE,PNP,46
LAE,POM,61
LAE,RAB,111
MAG,GKA,147
MAG,HGU,110
MAG,LAE,67
MAG,WWK,100
MAS,LAE,127
MIS,GUR,65
MXH,HGU,106
MXH,POM,125
PNP,GUR,119
PNP,LAE,113
PNP,POM,69
POM,BNE,568
POM,DAU,77
POM,GKA,150
POM,GUR,116
POM,HGU,54
POM,HKN,31
POM,LAE,129
POM,MXH,68
POM,PNP,76
POM,RAB,57
POM,TBG,43
POM,TIZ,122
POM,UNG,75
RAB,BUA,139
RAB,HKN,117
RAB,KVG,120
RAB,LAE,85
RAB,POM,110
TBG,HGU,115
TBG,POM,80
TBG,UNG,46
TIZ,HGU,129
TIZ,MXH,138
UNG,DAU,49
UNG,HGU,148
UNG,POM,89
UNG,TBG,111
WWK,HGU,46
WWK,MAG,59
AKL,BNE,465
AKL,SYD,110
AMS,BKK,269
AMS,LHR,683
AMS,MAN,202
ATL,DFW,30
ATL,LAX,61
ATL,SFO,46
BKK,AMS,641
BKK,DME,928
BKK,KHH,806
BKK,TPE,552
BNE,AKL,276
BNE,TPE,763
CAN,TPE,658
CGK,HKG,569
CGK,TPE,789
CKG,KHH,511
CTS,TPE,411
CTU,TPE,281
DEL,FCO,340
DEL,TPE,720
DLC,TPE,371
DME,BKK,372
DPS,TPE,967
FCO,DEL,310
FRA,TPE,1000
FUK,TPE,174
GMP,TSA,100
GUA,LAX,64
GUM,TPE,948
HAK,TPE,260
HAN,TPE,969
HIJ,TPE,574
HKG,CGK,289
HKG,KHH,360
HKG,TNN,688
HKG,TPE,724
HND,TSA,451
HNL,NRT,405
HNL,TPE,202
IAH,ATL,37
ICN,TPE,85
ISG,TPE,236
JFK,KIX,175
KHH,BKK,490
KHH,CKG,395
KHH,HKG,319
KHH,KHN,225
KHH,KIX,128
KHH,MNL,499
KHH,NRT,833
KHH,OKA,749
KHH,PEK,903
KHH,PVG,581
KHH,SGN,76
KHH,SIN,167
KHH,SZX,765
KHN,KHH,127
KHN,TPE,52
KIX,JFK,399
KIX,KHH,276
KIX,RMQ,982
KIX,TPE,50
KMI,TPE,752
KOJ,TPE,196
KUL,TPE,556
LAX,ATL,76
LAX,GUA,341
LAX,MSY,116
LAX,TPE,522
LHR,AMS,98
MNL,KHH,932
MNL,TPE,170
MSY,LAX,85
NGO,TPE,150
NRT,HNL,325
NRT,KHH,867
NRT,TPE,319
OKA,KHH,57
OKA,TPE,135
PEK,KHH,935
PEK,TPE,830
PEN,TPE,248
PNH,TPE,828
PUS,TPE,369
PVG,KHH,906
PVG,TPE,949
RGN,TPE,763
RMQ,KIX,583
ROR,TPE,703
SFO,ATL,58
SFO,TPE,833
SGN,KHH,866
SGN,TPE,252
SHA,TSA,532
SIN,KHH,88
SIN,SUB,230
SIN,TPE,547
SUB,SIN,227
SYD,AKL,246
SYD,TPE,905
SYX,TPE,174
SZX,KHH,956
SZX,TPE,988
TAK,TPE,942
TAO,TPE,511
TNN,HKG,818
TOY,TPE,72
TPE,BKK,75
TPE,BNE,435
TPE,CAN,257
TPE,CGK,600
TPE,CTS,552
TPE,CTU,664
TPE,DEL,266
TPE,DLC,86
TPE,DPS,377
TPE,FRA,921
TPE,FUK,128
TPE,GUM,98
TPE,HAK,807
TPE,HAN,520
TPE,HIJ,753
TPE,HKG,962
TPE,HND,256
TPE,HNL,559
TPE,ICN,467
TPE,ISG,301
TPE,KHN,167
TPE,KIX,121
TPE,KMI,323
TPE,KOJ,151
TPE,KUL,845
TPE,LAX,314
TPE,MNL,147
TPE,NGO,464
TPE,NRT,446
TPE,OKA,374
TPE,PEK,165
TPE,PEN,260
TPE,PNH,320
TPE,PUS,623
TPE,PVG,632
TPE,RGN,590
TPE,ROR,903
TPE,SFO,548
TPE,SGN,259
TPE,SIN,648
TPE,SYD,825
TPE,SYX,620
TPE,SZX,413
TPE,TAK,786
TPE,TAO,230
TPE,TOY,591
TPE,URC,218
TPE,VIE,102
TPE,WUH,654
TPE,WUX,759
TPE,XIY,86
TPE,YVR,361
TSA,GMP,595
TSA,HND,754
TSA,SHA,913
URC,TPE,606
VIE,TPE,874
WUH,TPE,439
WUX,TPE,329
XIY,TPE,843
YVR,TPE,316
ADZ,BAQ,98
ADZ,BOG,60
ADZ,CLO,37
ADZ,CTG,33
ADZ,MDE,30
ADZ,PEI,81
ADZ,PTY,238
ASU,PTY,325
AUA,PTY,373
BAQ,ADZ,80
BAQ,BOG,99
BAQ,PTY,268
BGA,BOG,34
BGA,PTY,736
BOG,ADZ,62
BOG,BAQ,94
BOG,BGA,78
BOG,CCS,74
BOG,CLO,70
BOG,CTG,144
BOG,CUN,171
BOG,HAV,934
BOG,LET,95
BOG,MDE,72
BOG,MEX,308
BOG,PEI,53
BOG,PTY,452
BOG,PUJ,544
BOG,SMR,34
BOG,UIO,835
BOS,PTY,727
BSB,PTY,121
CCS,BOG,269
CCS,MDE,808
CCS,PTY,693
CLO,ADZ,102
CLO,BOG,95
CLO,PTY,331
CNF,PTY,392
COR,PTY,211
CTG,ADZ,115
CTG,BOG,32
CTG,PTY,51
CUC,PTY,116
CUN,BOG,172
CUN,PTY,904
CUR,PTY,759
EWR,PTY,93
EZE,PTY,389
GDL,PTY,184
GIG,PTY,870
GRU,PTY,71
GUA,MGA,587
GUA,PTY,528
GUA,SJO,778
GYE,PTY,75
HAV,BOG,697
HAV,PTY,271
IAD,PTY,782
IAH,PTY,891
IAH,SFO,102
IQT,PTY,418
JFK,PTY,778
KIN,PTY,762
LAS,PTY,758
LAX,PTY,850
LET,BOG,136
LIM,PTY,85
LIR,PTY,321
MAO,PTY,462
MAR,PTY,121
MBJ,PTY,521
MCO,PTY,119
MDE,ADZ,74
MDE,BOG,49
MDE,CCS,359
MDE,PTY,319
MEX,BOG,825
MEX,PTY,499
MGA,GUA,605
MGA,PTY,361
MGA,SJO,176
MIA,PTY,939
MTY,PTY,494
MVD,PTY,552
NAS,PTY,833
ORD,PTY,762
PAP,PTY,188
PEI,ADZ,115
PEI,BOG,147
PEI,PTY,452
POA,PTY,108
POS,PTY,280
PTY,ADZ,840
PTY,ASU,339
PTY,AUA,851
PTY,BAQ,483
PTY,BGA,140
PTY,BOG,912
PTY,BOS,442
PTY,BSB,263
PTY,CCS,299
PTY,CLO,104
PTY,CNF,335
PTY,COR,967
